"ASUS TUF Z270 MARK1 iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,,O,,,,389190,http://timg.danawa.com/prod_img/500000/703/810/img/4810703_1.jpg"
"MSI  Z270 게이밍 M5,MSI,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,325000,http://timg.danawa.com/prod_img/500000/708/817/img/4817708_1.jpg"
"GIGABYTE  GA-Z170X-Gaming 3 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z170,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,229160,http://timg.danawa.com/prod_img/500000/137/369/img/3369137_1.jpg"
"ASUS PRIME B250M-K 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (22.6 x 18.5cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,,93800,http://timg.danawa.com/prod_img/500000/391/843/img/4843391_1.jpg"
"MSI  Z270 밀리터리 에디션,MSI,인텔 CPU용,인텔(소켓1151),(인텔) Z270,ATX (30.5x24.3cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,225150,http://timg.danawa.com/prod_img/500000/296/016/img/5016296_1.jpg"
"GIGABYTE  GA-X150-PLUS WS 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) C232,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 포트 2개,O,,,,146000,http://timg.danawa.com/prod_img/500000/231/722/img/3722231_1.jpg"
"GIGABYTE  GA-H110M-H 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,,O,,O,,,,,,,,,PS/2 포트 2개,,,,,72000,http://timg.danawa.com/prod_img/500000/515/277/img/4277515_1.jpg"
"ASUS PRIME B250M-PLUS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,138310,http://timg.danawa.com/prod_img/500000/678/829/img/4829678_1.jpg"
"ASUS ROG STRIX Z270E GAMING iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O,314140,http://timg.danawa.com/prod_img/500000/582/810/img/4810582_1.jpg"
"ASUS PRIME Z270M-PLUS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Micro-ATX (24.38 x 23.88cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,,205850,http://timg.danawa.com/prod_img/500000/204/813/img/4813204_1.jpg"
"ASUS PRIME Z270-P STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.1cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,,,,,,,O,,PS/2 포트 2개,O,,,,230840,http://timg.danawa.com/prod_img/500000/197/814/img/4814197_1.jpg"
"ASUS ROG MAXIMUS IX APEX STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Extended-ATX (30.5 x 27.2cm),DDR4,2개,최대 32GB,CrossFire X + SLI(Quad),PCIe3.0 x16,PCI-Express 3.0 x8,,,,O,O,,,,,,O,O,PS/2 포트 2개,O,,,,461030,http://timg.danawa.com/prod_img/500000/614/890/img/4890614_1.jpg"
"GIGABYTE  GA-Z270-Phoenix Gaming 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,221940,http://timg.danawa.com/prod_img/500000/685/932/img/4932685_1.jpg"
"GIGABYTE  GA-B250-HD3 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,146890,http://timg.danawa.com/prod_img/500000/511/823/img/4823511_1.jpg"
"ASUS  P10S WS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C236,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,O,,,,,,O,O,PS/2 없음,O,,,,322400,http://timg.danawa.com/prod_img/500000/920/867/img/3867920_1.jpg"
"ASRock  Z270 Gaming K6 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (24.4 x 30.5cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 3개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,,263000,http://timg.danawa.com/prod_img/500000/419/812/img/4812419_1.jpg"
"GIGABYTE  GA-X99-Ultra Gaming 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,,,464240,http://timg.danawa.com/prod_img/500000/486/178/img/4178486_1.jpg"
"ASUS STRIX X99 GAMING iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,O,O,484610,http://timg.danawa.com/prod_img/500000/199/089/img/4089199_1.jpg"
"MSI  B250M PRO-VDH + 옵테인 메모리 16GB,MSI,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.8cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,167260,http://timg.danawa.com/prod_img/500000/794/178/img/5178794_1.jpg"
"GIGABYTE  GA-Z270M-D3H 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Micro-ATX (24.4 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,198330,http://timg.danawa.com/prod_img/500000/150/816/img/4816150_1.jpg"
"MSI  X99A GODLIKE 게이밍 카본 웨이코스,MSI,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,O,O,787180,http://timg.danawa.com/prod_img/500000/151/865/img/3865151_1.jpg"
"ASUS ROG MAXIMUS IX HERO iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,,O,,,,393480,http://timg.danawa.com/prod_img/500000/489/810/img/4810489_1.jpg"
"MSI  B250M PRO-VDH,MSI,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.8cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,106140,http://timg.danawa.com/prod_img/500000/218/925/img/4925218_1.jpg"
"ASRock  H270M PRO4 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H270,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,142000,http://timg.danawa.com/prod_img/500000/133/812/img/4812133_1.jpg"
"GIGABYTE  GA-H270-Gaming 3 + 옵테인 메모리 16GB 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,ATX (30.5x24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,240700,http://timg.danawa.com/prod_img/500000/420/204/img/5204420_1.jpg"
"GIGABYTE  GA-H270-HD3P 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,196160,http://timg.danawa.com/prod_img/500000/858/827/img/4827858_1.jpg"
"GIGABYTE  GA-Z270X-Gaming K5 어로스 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,305620,http://timg.danawa.com/prod_img/500000/807/813/img/4813807_1.jpg"
"GIGABYTE  GA-Z270X-Gaming 7 어로스 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,415090,http://timg.danawa.com/prod_img/500000/586/813/img/4813586_1.jpg"
"GIGABYTE  GA-H110M-S2PV 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,,77200,http://timg.danawa.com/prod_img/500000/767/536/img/3536767_1.jpg"
"GIGABYTE  GA-Z270X-Gaming 5 어로스 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,334510,http://timg.danawa.com/prod_img/500000/278/820/img/4820278_1.jpg"
"ECS DURATHON2 H110M4-C2H 제이씨현,ECS,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,,,,O,,O,,,,,,,O,,PS/2 포트 2개,O,,,,58970,http://timg.danawa.com/prod_img/500000/361/440/img/4440361_1.jpg"
"GIGABYTE  GA-H110M-HD2 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,,77200,http://timg.danawa.com/prod_img/500000/570/181/img/4181570_1.jpg"
"ASUS  Z10PE-D16 WS iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),기타,Extended-ATX (30.5 x 33.0cm),DDR4,16개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 콤보 1개,O,,,,738720,http://timg.danawa.com/prod_img/500000/913/056/img/3056913_1.jpg"
"GIGABYTE  GA-B150M-D3V 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,O,O,,PS/2 콤보 1개,O,,,,84700,http://timg.danawa.com/prod_img/500000/498/523/img/3523498_1.jpg"
"GIGABYTE  GA-Z270X-Gaming 5 어로스 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,363060,http://timg.danawa.com/prod_img/500000/773/813/img/4813773_1.jpg"
"GIGABYTE  GA-Z270X-Gaming 8 어로스 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,636860,http://timg.danawa.com/prod_img/500000/863/871/img/4871863_1.jpg"
"GIGABYTE  GA-B250M-HD3 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 17.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,108000,http://timg.danawa.com/prod_img/500000/372/816/img/4816372_1.jpg"
"ASUS PRIME B250-PRO STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 21.8cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,173000,http://timg.danawa.com/prod_img/500000/537/833/img/4833537_1.jpg"
"마이크로닉스  TH110-HM,마이크로닉스,인텔 CPU용,인텔(소켓1151),(인텔) H110,Mini-iTX (17.0 x 17.0cm),DDR3/DDR3L,2개,최대 32GB,,,,,,,O,,,,,,,,,,O,,,,115790,http://timg.danawa.com/prod_img/500000/958/710/img/4710958_1.jpg"
"ASUS  E3 PRO V5 iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C232,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 포트 2개,O,,,,158680,http://timg.danawa.com/prod_img/500000/949/786/img/3786949_1.jpg"
"GIGABYTE  GA-B250M-HD3 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 17.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,107960,http://timg.danawa.com/prod_img/500000/063/817/img/4817063_1.jpg"
"ASUS  X99-A II STCOM,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,,,440660,http://timg.danawa.com/prod_img/500000/008/073/img/4073008_1.jpg"
"GIGABYTE  GA-Z270X-Gaming 8 어로스 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,672980,http://timg.danawa.com/prod_img/500000/902/836/img/4836902_1.jpg"
"ASRock  X99 Gaming i7 에즈윈,ASRock,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,,,,,,,,,,PS/2 콤보 1개,O,,,,406000,http://timg.danawa.com/prod_img/500000/036/410/img/4410036_1.jpg"
"GIGABYTE  GA-H270M-D3H 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,Micro-ATX (24.4 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,175000,http://timg.danawa.com/prod_img/500000/719/841/img/4841719_1.jpg"
"GIGABYTE  GA-B250M-Gaming 5 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,,184410,http://timg.danawa.com/prod_img/500000/063/912/img/4912063_1.jpg"
"MSI  H81M-P33 웨이코스,MSI,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,,O,O,,,,,,,,O,,PS/2 포트 2개,O,,,,56820,http://timg.danawa.com/prod_img/500000/695/179/img/2179695_1.jpg"
"ASUS PRIME Z270-K STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,223010,http://timg.danawa.com/prod_img/500000/114/814/img/4814114_1.jpg"
"ASUS ROG STRIX H270F GAMING STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,,,,,,,,204780,http://timg.danawa.com/prod_img/500000/796/835/img/4835796_1.jpg"
"GIGABYTE  GA-Gaming B8 게이밍에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 23.3cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,184410,http://timg.danawa.com/prod_img/500000/450/816/img/4816450_1.jpg"
"GIGABYTE  GA-H110M-M.2 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (22.6 x 17.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,,80000,http://timg.danawa.com/prod_img/500000/195/026/img/5026195_1.jpg"
"ASUS  H110-PLUS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H110,일반-ATX (30.5 x 24.4cm),DDR4,2개,최대 32GB,,,,,O,O,,,,,,,O,O,,PS/2 포트 2개,O,,,,98640,http://timg.danawa.com/prod_img/500000/301/672/img/3672301_1.jpg"
"GIGABYTE  GA-H170N-WiFi 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O,152250,http://timg.danawa.com/prod_img/500000/371/469/img/3469371_1.jpg"
"ASUS  H110I-PLUS STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H110,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,,,,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,120000,http://timg.danawa.com/prod_img/500000/571/548/img/3548571_1.jpg"
"GIGABYTE  GA-H270-HD3P 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,179050,http://timg.danawa.com/prod_img/500000/494/827/img/4827494_1.jpg"
"ASUS  E3 PRO GAMING V5 iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C232,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 포트 2개,O,,,,172620,http://timg.danawa.com/prod_img/500000/816/663/img/3663816_1.jpg"
"MSI  Z270 피씨 메이트,MSI,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.4 x 24.3cm),DDR4,4개,최대 64GB,CrossFire,PCIe3.0 x16,,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,201000,http://timg.danawa.com/prod_img/500000/253/889/img/4889253_1.jpg"
"ASUS PRIME B250M-PLUS STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,140450,http://timg.danawa.com/prod_img/500000/504/833/img/4833504_1.jpg"
"ASUS  MAXIMUS VIII EXTREME STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Extended-ATX (30.5 x 33.0cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O,568000,http://timg.danawa.com/prod_img/500000/243/482/img/3482243_1.jpg"
"GIGABYTE  GA-B250M-DS3H + 옵테인 메모리 16GB 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.8cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,167260,http://timg.danawa.com/prod_img/500000/412/204/img/5204412_1.jpg"
"ASUS ROG MAXIMUS IX CODE iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,,O,,O,O,533930,http://timg.danawa.com/prod_img/500000/297/810/img/4810297_1.jpg"
"GIGABYTE  GA-Z270X-UD3 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,249810,http://timg.danawa.com/prod_img/500000/511/827/img/4827511_1.jpg"
"GIGABYTE  GA-Z270X-UD5 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,314140,http://timg.danawa.com/prod_img/500000/973/823/img/4823973_1.jpg"
"GIGABYTE  GA-Z270X-UD3 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,,,,,,,O,O,PS/2 포트 2개,O,,,,259460,http://timg.danawa.com/prod_img/500000/239/817/img/4817239_1.jpg"
"ASRock  H81M-DGS R2.0 에즈윈,ASRock,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,,59000,http://timg.danawa.com/prod_img/500000/348/364/img/2364348_1.jpg"
"GIGABYTE  GA-B250M-D3V 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 17.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,O,O,,PS/2 콤보 1개,O,,,,102390,http://timg.danawa.com/prod_img/500000/050/817/img/4817050_1.jpg"
"GIGABYTE  GA-X99-Phoenix SLI 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,O,O,513560,http://timg.danawa.com/prod_img/500000/483/178/img/4178483_1.jpg"
"GIGABYTE  GA-Z270-Gaming 3 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,216580,http://timg.danawa.com/prod_img/500000/950/836/img/4836950_1.jpg"
"MSI  X99A XPOWER 게이밍 티타늄,MSI,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,,,599340,http://timg.danawa.com/prod_img/500000/561/267/img/4267561_1.jpg"
"ASRock  H110M-HDV 디앤디컴 (벌크),ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (23.0 x 18.2cm),DDR4,2개,최대 32GB,,,,,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,76000,http://timg.danawa.com/prod_img/500000/393/712/img/3712393_1.jpg"
