"인텔  600P M.2 2280(512GB),인텔,내장형,M.2 (2280),PCIe3.0x4 (32GT/s),512GB,TLC(기타),3D낸드,,,최대 560MB/s,최대 1800MB/s,,O,,,,,,308880,http://timg.danawa.com/prod_img/500000/207/624/img/4624207_1.jpg"
"명인일렉트로닉스 엠트루 SATADOM MD925H(8GB),명인일렉트로닉스,산업용,SATA DOM,SATA3(6Gb/s),8GB,MLC(동기식),,,파이슨 PS3109-S9,430MB/s,540MB/s,,,,,,,,28900,http://timg.danawa.com/prod_img/500000/161/710/img/3710161_1.jpg"
"디오테라  VIVA 300S PLUS M.2 2280(256GB),디오테라,내장형,M.2 (2280),SATA3 (6Gb/s),256GB,MLC(기타),2D낸드,,실리콘모션 SM2246,최대 380MB/s,최대 540MB/s,,,,,,,,116870,http://timg.danawa.com/prod_img/500000/972/054/img/5054972_1.jpg"
"파이슨  mSATA SSD S9MS 디지탈그리고나(8GB, 벌크),파이슨,내장형,,Mini SATA(mSATA),,MLC(동기식),,,파이슨 PS3109-S9,최대 200MB/s,최대 510MB/s,,,,,,,,28600,http://timg.danawa.com/prod_img/500000/200/446/img/3446200_1.jpg"
"명인일렉트로닉스 엠트루 SATADOM MD935H(8GB),명인일렉트로닉스,산업용,SATA DOM,SATA3(6Gb/s),8GB,MLC(동기식),,,파이슨 PS3109-S9,430MB/s,540MB/s,,,,,,,,29290,http://timg.danawa.com/prod_img/500000/168/710/img/3710168_1.jpg"
"Sandisk  X400(1TB),Sandisk,내장형,2.5형(6.4cm),SATA3(6Gb/s),1TB,TLC(토글),,,마벨 88SS1074-BSW2,최대 520MB/s,최대 545MB/s,,,,,,,,411830,http://timg.danawa.com/prod_img/500000/373/741/img/3741373_1.jpg"
"트랜센드  MTS800 M.2 2280(512GB),트랜센드,내장형,M.2 (2280),SATA3 (6Gb/s),512GB,MLC(동기식),,20 nm,Transcend TS6500,최대 460MB/s,최대 550MB/s,,,,,,,,325130,http://timg.danawa.com/prod_img/500000/582/901/img/2901582_1.jpg"
"삼성전자  CM871a M.2 2280 병행수입(128GB),삼성전자,내장형,,M.2 (2280),,확인 요망,,,,430MB/s,520MB/s,,,,,,,,73700,http://timg.danawa.com/prod_img/500000/582/872/img/4872582_1.jpg"
"파이슨  2.5 SSD S925 디지탈그리고나(256GB, 벌크),파이슨,내장형,,2.5형(6.4cm),,MLC(동기식),,,파이슨 PS3109-S9,495MB/s,550MB/s,,,,,,,,129730,http://timg.danawa.com/prod_img/500000/048/941/img/3941048_1.jpg"
"ADATA  Premier SP550 M.2 2280(480GB),ADATA,내장형,M.2 (2280),SATA3 (6Gb/s),480GB,TLC(토글),,,실리콘모션,최대 510MB/s,최대 560MB/s,,,,,,,,195620,http://timg.danawa.com/prod_img/500000/413/383/img/4383413_1.jpg"
"명인일렉트로닉스 엠트루 SATADOM MD935H(32GB),명인일렉트로닉스,산업용,SATA DOM,SATA3(6Gb/s),32GB,MLC(동기식),,,파이슨 PS3109-S9,430MB/s,540MB/s,,,,,,,,38910,http://timg.danawa.com/prod_img/500000/358/710/img/3710358_1.jpg"
"ADATA  3.5 변환 SSD 가이드,ADATA,SSD 주변기기,플라스틱,,,,,,,,,,,,,,,,1950,http://timg.danawa.com/prod_img/500000/052/628/img/2628052_1.jpg"
"트랜센드  MTS800 M.2 2280(256GB),트랜센드,내장형,M.2 (2280),SATA3 (6Gb/s),256GB,MLC(동기식),,20 nm,Transcend TS6500,최대 320MB/s,최대 550MB/s,,,,,,,,169610,http://timg.danawa.com/prod_img/500000/961/813/img/2813961_1.jpg"
"인텔  540s(480GB),인텔,내장형,2.5형(6.4cm),SATA3 (6Gb/s),480GB,TLC(토글),,,,최대 480MB/s,최대 560MB/s,,O,,,,,,258390,http://timg.danawa.com/prod_img/500000/581/968/img/3968581_1.jpg"
"PHINOCOM  P90S EVO(128GB),PHINOCOM,내장형,2.5형(6.4cm),SATA3 (6Gb/s),128GB,TLC,,,파이슨 PS3111-S11,최대 500MB/s,최대 555MB/s,,,,,,,,69690,http://timg.danawa.com/prod_img/500000/151/243/img/4243151_1.jpg"
"삼성전자  PM871 M.2 2280 병행수입(512GB),삼성전자,내장형,,M.2 (2280),,,,,,510MB/s,540MB/s,,,,,,,,217800,http://timg.danawa.com/prod_img/500000/780/611/img/3611780_1.jpg"
"트랜센드  SSD230S(512GB),트랜센드,내장형,,SATA3 (6Gb/s),512GB,TLC(기타),3D낸드,,,최대 520MB/s,최대 560MB/s,,,,,,,,234100,http://timg.danawa.com/prod_img/500000/561/825/img/4825561_1.jpg"
"마이크론 Crucial MX300 병행수입(275GB),마이크론,내장형,,2.5형(6.4cm),,TLC(기타),3D낸드,,마벨 88SS1074,최대 500MB/s,최대 530MB/s,,,,,,,,127060,http://timg.danawa.com/prod_img/500000/861/088/img/5088861_1.jpg"
"갤럭시 GALAX 2.5형 SSD 변환가이드,갤럭시,SSD 주변기기,플라스틱,,,,,,,,,,,,,,,,1320,http://timg.danawa.com/prod_img/500000/227/111/img/5111227_1.jpg"
"Sandisk  X400 M.2 2280(512GB),Sandisk,내장형,M.2 (2280),SATA3 (6Gb/s),512GB,TLC(토글),,,마벨88SS1074-BSW2,최대 520MB/s,최대 540MB/s,,,,,,,,220000,http://timg.danawa.com/prod_img/500000/976/812/img/3812976_1.jpg"
"트랜센드  M.2 SSD 외장 케이스 (TS-CM42)(하드미포함),트랜센드,SSD 주변기기,,M.2 (2242),,,,,,,,O,,,,,,,31430,http://timg.danawa.com/prod_img/500000/358/837/img/4837358_1.jpg"
"트랜센드  MSA370 mSATA(64GB),트랜센드,내장형,Mini SATA(mSATA),SATA3 (6Gb/s),64GB,MLC(동기식),,20 nm,Transcend TS6500,80MB/s,520MB/s,,,,,,,,54140,http://timg.danawa.com/prod_img/500000/718/813/img/2813718_1.jpg"
"트랜센드  MSA370 mSATA(128GB),트랜센드,내장형,Mini SATA(mSATA),SATA3 (6Gb/s),128GB,MLC(동기식),,20 nm,Transcend TS6500,160MB/s,560MB/s,,,,,,,,91670,http://timg.danawa.com/prod_img/500000/737/813/img/2813737_1.jpg"
"트랜센드  MTS400 Series(256GB),트랜센드,내장형,M.2 (2242),SATA3 (6Gb/s),256GB,MLC(동기식),,16 nm,Transcend TS6500,320MB/s,560MB/s,,,,,,,,172080,http://timg.danawa.com/prod_img/500000/582/760/img/2760582_1.jpg"
"트랜센드  MTS820 M.2 2280(240GB),트랜센드,내장형,M.2 (2280),SATA3 (6Gb/s),240GB,TLC(토글),,,실리콘모션 SM2256KAB,최대 450MB/s,최대 550MB/s,,,,,,,,122470,http://timg.danawa.com/prod_img/500000/004/413/img/4413004_1.jpg"
"명인일렉트로닉스 엠트루 Half Slim SSD MH915(16GB),명인일렉트로닉스,산업용,Half Slim,SATA3(6Gb/s),16GB,MLC(동기식),,,파이슨 PS3109-S9,430MB/s,530MB/s,,,,,,,,34140,http://timg.danawa.com/prod_img/500000/187/710/img/3710187_1.jpg"
"트랜센드  SSD 설치 키트 (TS-CK3),트랜센드,SSD 주변기기,,2.5형(6.4cm),,,,,,,,,,,,,,,21130,http://timg.danawa.com/prod_img/500000/467/856/img/4856467_1.jpg"
"삼성전자  850 PRO 병행수입(1TB),삼성전자,내장형,,2.5형(6.4cm),,,3D낸드,,삼성 3-CORE MEX,최대 520MB/s,최대 550MB/s,,,,,,,,623170,http://timg.danawa.com/prod_img/500000/851/826/img/2826851_1.jpg"
"BIWIN  mSATA SSD M6210(16GB),BIWIN,산업용,Mini SATA(mSATA),SATA2(3Gb/s),16GB,MLC(기타),,,기타,,,,,,,,,,38150,http://timg.danawa.com/prod_img/500000/291/133/img/2133291_1.jpg"
